"polygon","name","type"
1529528960,"Texas - Willacy County","county"
2896390912,"Texas - Williamson County","county"
2081657984,"Texas - Wilson County","county"
2178456064,"Texas - Winkler County","county"
2342443008,"Texas - Wise County","county"
1671149056,"Texas - Wood County","county"
2071234944,"Texas - Yoakum County","county"
2368460032,"Texas - Young County","county"
2585875968,"Texas - Zapata County","county"
3360267008,"Texas - Zavala County","county"
6707758080,"Utah - Beaver County","county"
14880910336,"Utah - Box Elder County","county"
3016850944,"Utah - Cache County","county"
3829278976,"Utah - Carbon County","county"
1805168000,"Utah - Daggett County","county"
773832192,"Utah - Davis County","county"
8394008064,"Utah - Duchesne County","county"
11557340160,"Utah - Emery County","county"
13403499520,"Utah - Garfield County","county"
9509253120,"Utah - Grand County","county"
8538363904,"Utah - Iron County","county"
8785957888,"Utah - Juab County","county"
10334640128,"Utah - Kane County","county"
17022499840,"Utah - Millard County","county"
1577810048,"Utah - Morgan County","county"
1962669056,"Utah - Piute County","county"
2664514048,"Utah - Rich County","county"
1922500992,"Utah - Salt Lake County","county"
20253679616,"Utah - San Juan County","county"
4118476032,"Utah - Sanpete County","county"
4948371968,"Utah - Sevier County","county"
4847710208,"Utah - Summit County","county"
17978019840,"Utah - Tooele County","county"
11602350080,"Utah - Uintah County","county"
5188922880,"Utah - Utah County","county"
3044532992,"Utah - Wasatch County","county"
6284236800,"Utah - Washington County","county"
6373122048,"Utah - Wayne County","county"
1492050944,"Utah - Weber County","county"
1984772992,"Vermont - Addison County","county"
1748190976,"Vermont - Bennington County","county"
1680548992,"Vermont - Caledonia County","county"
1389730944,"Vermont - Chittenden County","county"
1718711040,"Vermont - Essex County","county"
1641291008,"Vermont - Franklin County","county"
211890592,"Vermont - Grand Isle County","county"
1188278016,"Vermont - Lamoille County","county"
1779406976,"Vermont - Orange County","county"
1795555968,"Vermont - Orleans County","county"
2408225024,"Vermont - Rutland County","county"
1779926016,"Vermont - Washington County","county"
2033931008,"Vermont - Windham County","county"
2510569984,"Vermont - Windsor County","county"
1164189056,"Virginia - Accomack County","county"
1866599936,"Virginia - Albemarle County","county"
38919728,"Virginia - Alexandria city","county"
1153726976,"Virginia - Alleghany County","county"
920142592,"Virginia - Amelia County","county"
1227484032,"Virginia - Amherst County","county"
863744576,"Virginia - Appomattox County","county"
67273584,"Virginia - Arlington County","county"
2504516096,"Virginia - Augusta County","county"
1370513024,"Virginia - Bath County","county"
1950315008,"Virginia - Bedford County","county"
926503424,"Virginia - Bland County","county"
1401707008,"Virginia - Botetourt County","county"
33703512,"Virginia - Bristol city","county"
1466381952,"Virginia - Brunswick County","county"
1302148992,"Virginia - Buchanan County","county"
1501304960,"Virginia - Buckingham County","county"
17362240,"Virginia - Buena Vista city","county"
1305009024,"Virginia - Campbell County","county"
1366252032,"Virginia - Caroline County","county"
1229441024,"Virginia - Carroll County","county"
473494112,"Virginia - Charles City County","county"
1230946048,"Virginia - Charlotte County","county"
26517360,"Virginia - Charlottesville city","county"
882669184,"Virginia - Chesapeake city","county"
1096333952,"Virginia - Chesterfield County","county"
456297600,"Virginia - Clarke County","county"
19476230,"Virginia - Colonial Heights city","county"
14163340,"Virginia - Covington city","county"
853489600,"Virginia - Craig County","county"
982210880,"Virginia - Culpeper County","county"
770419584,"Virginia - Cumberland County","county"
111198704,"Virginia - Danville city","county"
856074880,"Virginia - Dickenson County","county"
1304619008,"Virginia - Dinwiddie County","county"
17854910,"Virginia - Emporia city","county"
665944384,"Virginia - Essex County","county"
16159470,"Virginia - Fairfax city","county"
1012604032,"Virginia - Fairfax County","county"
1676886016,"Virginia - Fauquier County","county"
985283776,"Virginia - Floyd County","county"
740750080,"Virginia - Fluvanna County","county"
21252880,"Virginia - Franklin city","county"
1788194944,"Virginia - Franklin County","county"
1070950016,"Virginia - Frederick County","county"
27039900,"Virginia - Fredericksburg city","county"
21340430,"Virginia - Galax city","county"
921469120,"Virginia - Giles County","county"
564116928,"Virginia - Gloucester County","county"
728861824,"Virginia - Goochland County","county"
1145228032,"Virginia - Grayson County","county"
404675808,"Virginia - Greene County","county"
764632832,"Virginia - Greensville County","county"
2118193024,"Virginia - Halifax County","county"
133160096,"Virginia - Hampton city","county"
1213502976,"Virginia - Hanover County","county"
45112608,"Virginia - Harrisonburg city","county"
605271872,"Virginia - Henrico County","county"
990240768,"Virginia - Henry County","county"
1075249024,"Virginia - Highland County","county"
26620500,"Virginia - Hopewell city","county"
817432000,"Virginia - Isle of Wight County","county"
368909088,"Virginia - James City County","county"
816203904,"Virginia - King and Queen County","county"
465255712,"Virginia - King George County","county"
709504576,"Virginia - King William County","county"
345115808,"Virginia - Lancaster County","county"
1127986944,"Virginia - Lee County","county"
1335297024,"Virginia - Loudoun County","county"
1285411968,"Virginia - Louisa County","county"
1118054016,"Virginia - Lunenburg County","county"
127239696,"Virginia - Lynchburg city","county"
830565696,"Virginia - Madison County","county"
25590860,"Virginia - Manassas city","county"
6562394,"Virginia - Manassas Park city","county"
28376620,"Virginia - Martinsville city","county"
222555504,"Virginia - Mathews County","county"
1619998976,"Virginia - Mecklenburg County","county"
337492192,"Virginia - Middlesex County","county"
1002361024,"Virginia - Montgomery County","county"
1219510016,"Virginia - Nelson County","county"
543196480,"Virginia - New Kent County","county"
177967808,"Virginia - Newport News city","county"
140171296,"Virginia - Norfolk city","county"
548073024,"Virginia - Northampton County","county"
495452192,"Virginia - Northumberland County","county"
19375330,"Virginia - Norton city","county"
814271680,"Virginia - Nottoway County","county"
882624128,"Virginia - Orange County","county"
805112704,"Virginia - Page County","county"
1251212032,"Virginia - Patrick County","county"
59393048,"Virginia - Petersburg city","county"
2509544960,"Virginia - Pittsylvania County","county"
39669840,"Virginia - Poquoson city","county"
87159968,"Virginia - Portsmouth city","county"
673969472,"Virginia - Powhatan County","county"
906392384,"Virginia - Prince Edward County","county"
686749184,"Virginia - Prince George County","county"
871276096,"Virginia - Prince William County","county"
828427584,"Virginia - Pulaski County","county"
25567150,"Virginia - Radford city","county"
689525120,"Virginia - Rappahannock County","county"
154894704,"Virginia - Richmond city","county"
495962816,"Virginia - Richmond County","county"
110234200,"Virginia - Roanoke city","county"
648838080,"Virginia - Roanoke County","county"
1547668992,"Virginia - Rockbridge County","county"
2199121920,"Virginia - Rockingham County","county"
1227192960,"Virginia - Russell County","county"
37390580,"Virginia - Salem city","county"
1387016960,"Virginia - Scott County","county"
1317723008,"Virginia - Shenandoah County","county"
1167897984,"Virginia - Smyth County","county"
1551777024,"Virginia - Southampton County","county"
1039870976,"Virginia - Spotsylvania County","county"
696591872,"Virginia - Stafford County","county"
51735520,"Virginia - Staunton city","county"
1036430016,"Virginia - Suffolk city","county"
722475776,"Virginia - Surry County","county"
1269664000,"Virginia - Sussex County","county"
1343805056,"Virginia - Tazewell County","county"
644948928,"Virginia - Virginia Beach city","county"
552872320,"Virginia - Warren County","county"
1452918016,"Virginia - Washington County","county"
38950820,"Virginia - Waynesboro city","county"
594077376,"Virginia - Westmoreland County","county"
23366980,"Virginia - Williamsburg city","county"
23912610,"Virginia - Winchester city","county"
1044252992,"Virginia - Wise County","county"
1196119040,"Virginia - Wythe County","county"
271379392,"Virginia - York County","county"
4985669120,"Washington - Adams County","county"
1647783936,"Washington - Asotin County","county"
4403960832,"Washington - Benton County","county"
7564125184,"Washington - Chelan County","county"
4502252032,"Washington - Clallam County","county"
1629112960,"Washington - Clark County","county"
2249739008,"Washington - Columbia County","county"
2952911104,"Washington - Cowlitz County","county"
4711873024,"Washington - Douglas County","county"
5706153984,"Washington - Ferry County","county"
3217208064,"Washington - Franklin County","county"
1840669056,"Washington - Garfield County","county"
6939907072,"Washington - Grant County","county"
4926225920,"Washington - Grays Harbor County","county"
539879680,"Washington - Island County","county"
4671562240,"Washington - Jefferson County","county"
5479291904,"Washington - King County","county"
1022892992,"Washington - Kitsap County","county"
5949903872,"Washington - Kittitas County","county"
4846679040,"Washington - Klickitat County","county"
6223228928,"Washington - Lewis County","county"
5984152064,"Washington - Lincoln County","county"
2484879104,"Washington - Mason County","county"
13644000256,"Washington - Okanogan County","county"
2415571968,"Washington - Pacific County","county"
3625955072,"Washington - Pend Oreille County","county"
4324004864,"Washington - Pierce County","county"
450437088,"Washington - San Juan County","county"
4483794944,"Washington - Skagit County","county"
4288184064,"Washington - Skamania County","county"
5406012928,"Washington - Snohomish County","county"
4568199168,"Washington - Spokane County","county"
6417380864,"Washington - Stevens County","county"
1869870976,"Washington - Thurston County","county"
682138816,"Washington - Wahkiakum County","county"
3289618944,"Washington - Walla Walla County","county"
5456734208,"Washington - Whatcom County","county"
5592015872,"Washington - Whitman County","county"
11125019648,"Washington - Yakima County","county"
883338816,"West Virginia - Barbour County","county"
831754368,"West Virginia - Berkeley County","county"
1298990976,"West Virginia - Boone County","county"
1322996992,"West Virginia - Braxton County","county"
231038800,"West Virginia - Brooke County","county"
727832320,"West Virginia - Cabell County","county"
723252288,"West Virginia - Calhoun County","county"
885522432,"West Virginia - Clay County","county"
828070912,"West Virginia - Doddridge County","county"
1713405952,"West Virginia - Fayette County","county"
876717504,"West Virginia - Gilmer County","county"
1236391040,"West Virginia - Grant County","county"
2640670976,"West Virginia - Greenbrier County","county"
1658237056,"West Virginia - Hampshire County","county"
213957200,"West Virginia - Hancock County","county"
1508182016,"West Virginia - Hardy County","county"
1077454976,"West Virginia - Harrison County","county"
1202654976,"West Virginia - Jackson County","county"
542951104,"West Virginia - Jefferson County","county"
2335099904,"West Virginia - Kanawha County","county"
996874816,"West Virginia - Lewis County","county"
1131923968,"West Virginia - Lincoln County","county"
1175174016,"West Virginia - Logan County","county"
799620928,"West Virginia - Marion County","county"
791062720,"West Virginia - Marshall County","county"
1115633024,"West Virginia - Mason County","county"
1381644032,"West Virginia - McDowell County","county"
1085186944,"West Virginia - Mercer County","county"
849075072,"West Virginia - Mineral County","county"
1095846016,"West Virginia - Mingo County","county"
932556608,"West Virginia - Monongalia County","county"
1224422016,"West Virginia - Monroe County","county"
593295424,"West Virginia - Morgan County","county"
1675266048,"West Virginia - Nicholas County","county"
274072992,"West Virginia - Ohio County","county"
1802759936,"West Virginia - Pendleton County","county"
336966304,"West Virginia - Pleasants County","county"
2435323904,"West Virginia - Pocahontas County","county"
1680396032,"West Virginia - Preston County","county"
895279232,"West Virginia - Putnam County","county"
1567851008,"West Virginia - Raleigh County","county"
2692761088,"West Virginia - Randolph County","county"
1170649984,"West Virginia - Ritchie County","county"
1252422016,"West Virginia - Roane County","county"
933586816,"West Virginia - Summers County","county"
447474912,"West Virginia - Taylor County","county"
1085004032,"West Virginia - Tucker County","county"
663797184,"West Virginia - Tyler County","county"
918506880,"West Virginia - Upshur County","county"
1310486016,"West Virginia - Wayne County","county"
1433475968,"West Virginia - Webster County","county"
927378432,"West Virginia - Wetzel County","county"
602195200,"West Virginia - Wirt County","county"
948607808,"West Virginia - Wood County","county"
1293577984,"West Virginia - Wyoming County","county"
1672214016,"Wisconsin - Adams County","county"
2706628096,"Wisconsin - Ashland County","county"
2234412032,"Wisconsin - Barron County","county"
3827646976,"Wisconsin - Bayfield County","county"
1371938048,"Wisconsin - Brown County","county"
1739527040,"Wisconsin - Buffalo County","county"
2128574976,"Wisconsin - Burnett County","county"
824227392,"Wisconsin - Calumet County","county"
2611673088,"Wisconsin - Chippewa County","county"
3133406976,"Wisconsin - Clark County","county"
1982711040,"Wisconsin - Columbia County","county"
1478002048,"Wisconsin - Crawford County","county"
3100836096,"Wisconsin - Dane County","county"
2267857920,"Wisconsin - Dodge County","county"
1248316032,"Wisconsin - Door County","county"
3377698048,"Wisconsin - Douglas County","county"
2201762048,"Wisconsin - Dunn County","county"
1652369024,"Wisconsin - Eau Claire County","county"
1264419968,"Wisconsin - Florence County","county"
1863633024,"Wisconsin - Fond du Lac County","county"
2626420992,"Wisconsin - Forest County","county"
2970324992,"Wisconsin - Grant County","county"
1512440960,"Wisconsin - Green County","county"
905037504,"Wisconsin - Green Lake County","county"
1975073024,"Wisconsin - Iowa County","county"
1963661056,"Wisconsin - Iron County","county"
2558181888,"Wisconsin - Jackson County","county"
1441260032,"Wisconsin - Jefferson County","county"
1986327040,"Wisconsin - Juneau County","county"
704451968,"Wisconsin - Kenosha County","county"
887118272,"Wisconsin - Kewaunee County","county"
1169863040,"Wisconsin - La Crosse County","county"
1640984960,"Wisconsin - Lafayette County","county"
2254947072,"Wisconsin - Langlade County","county"
2276529920,"Wisconsin - Lincoln County","county"
1525715968,"Wisconsin - Manitowoc County","county"
4001487872,"Wisconsin - Marathon County","county"
3624293120,"Wisconsin - Marinette County","county"
1180003968,"Wisconsin - Marquette County","county"
926201088,"Wisconsin - Menominee County","county"
625228928,"Wisconsin - Milwaukee County","county"
2332997888,"Wisconsin - Monroe County","county"
2584775936,"Wisconsin - Oconto County","county"
2882578944,"Wisconsin - Oneida County","county"
1651177984,"Wisconsin - Outagamie County","county"
603666624,"Wisconsin - Ozaukee County","county"
600833984,"Wisconsin - Pepin County","county"
1485998976,"Wisconsin - Pierce County","county"
2367151104,"Wisconsin - Polk County","county"
2073747968,"Wisconsin - Portage County","county"
3248817920,"Wisconsin - Price County","county"
861173312,"Wisconsin - Racine County","county"
1518124032,"Wisconsin - Richland County","county"
1859980032,"Wisconsin - Rock County","county"
2366173952,"Wisconsin - Rusk County","county"
2152026112,"Wisconsin - Sauk County","county"
3256402944,"Wisconsin - Sawyer County","county"
2313007104,"Wisconsin - Shawano County","county"
1324171008,"Wisconsin - Sheboygan County","county"
1870823936,"Wisconsin - St. Croix County","county"
2524918016,"Wisconsin - Taylor County","county"
1898370048,"Wisconsin - Trempealeau County","county"
2050179968,"Wisconsin - Vernon County","county"
2218595072,"Wisconsin - Vilas County","county"
1437771008,"Wisconsin - Walworth County","county"
2064513024,"Wisconsin - Washburn County","county"
1115515008,"Wisconsin - Washington County","county"
1423389056,"Wisconsin - Waukesha County","county"
1936567040,"Wisconsin - Waupaca County","county"
1621730048,"Wisconsin - Waushara County","county"
1125315968,"Wisconsin - Winnebago County","county"
2054162048,"Wisconsin - Wood County","county"
11069190144,"Wyoming - Albany County","county"
8125044224,"Wyoming - Big Horn County","county"
12438960128,"Wyoming - Campbell County","county"
20454629376,"Wyoming - Carbon County","county"
11020099584,"Wyoming - Converse County","county"
7392882176,"Wyoming - Crook County","county"
23785969664,"Wyoming - Fremont County","county"
5763736064,"Wyoming - Goshen County","county"
5190573056,"Wyoming - Hot Springs County","county"
10759209984,"Wyoming - Johnson County","county"
6956478976,"Wyoming - Laramie County","county"
10557129728,"Wyoming - Lincoln County","county"
13831449600,"Wyoming - Natrona County","county"
6801403904,"Wyoming - Niobrara County","county"
17979899904,"Wyoming - Park County","county"
5398073856,"Wyoming - Platte County","county"
6537113088,"Wyoming - Sheridan County","county"
12656069632,"Wyoming - Sublette County","county"
27004899328,"Wyoming - Sweetwater County","county"
10347979776,"Wyoming - Teton County","county"
5390450176,"Wyoming - Uinta County","county"
5797814784,"Wyoming - Washakie County","county"
6211020800,"Wyoming - Weston County","county"
10002," AL APPALACHIAN MOUNTAIN ","climDiv"
10007," AL COASTAL PLAIN ","climDiv"
10004," AL EASTERN VALLEY ","climDiv"
10008," AL GULF ","climDiv"
10001," AL NORTHERN VALLEY ","climDiv"
10005," AL PIEDMONT PLATEAU ","climDiv"
10006," AL PRAIRIE ","climDiv"
10003," AL UPPER PLAINS ","climDiv"
30005," AR CENTRAL ","climDiv"
30006," AR EAST CENTRAL ","climDiv"
30002," AR NORTH CENTRAL ","climDiv"
30003," AR NORTHEAST ","climDiv"
30001," AR NORTHWEST ","climDiv"
30008," AR SOUTH CENTRAL ","climDiv"
30009," AR SOUTHEAST ","climDiv"
30007," AR SOUTHWEST ","climDiv"
30004," AR WEST CENTRAL ","climDiv"
20004," AZ EAST CENTRAL ","climDiv"
20003," AZ NORTH CENTRAL ","climDiv"
20002," AZ NORTHEAST ","climDiv"
20001," AZ NORTHWEST ","climDiv"
20006," AZ SOUTH CENTRAL ","climDiv"
20007," AZ SOUTHEAST ","climDiv"
20005," AZ SOUTHWEST ","climDiv"
40004," CA CENTRAL COAST DRNG ","climDiv"
40001," CA NORTH COAST DRNG ","climDiv"
40003," CA NORTHEAST INTER BASINS ","climDiv"
40002," CA SACRAMENTO DRNG ","climDiv"
40005," CA SAN JOAQUIN DRNG ","climDiv"
40006," CA SOUTH COAST DRNG ","climDiv"
40007," CA SOUTHEAST DESERT BASINS ","climDiv"
50001," CO AR DRAINAGE BASIN ","climDiv"
50002," CO CO DRAINAGE BASIN ","climDiv"
50003," CO KS DRAINAGE BASIN ","climDiv"
50004," CO PLATTE DRAINAGE BASIN ","climDiv"
50005," CO RIO GRANDE DRNG BASIN ","climDiv"
60002," CT CENTRAL ","climDiv"
60003," CT COASTAL ","climDiv"
60001," CT NORTHWEST ","climDiv"
70001," DE NORTHERN ","climDiv"
70002," DE SOUTHERN ","climDiv"
80005," FL EVERGLADES SW COAST ","climDiv"
80006," FL LOWER EAST COAST ","climDiv"
80002," FL NORTH ","climDiv"
80003," FL NORTH CENTRAL ","climDiv"
80001," FL NORTHWEST ","climDiv"
80004," FL SOUTH CENTRAL ","climDiv"
90005," GA CENTRAL ","climDiv"
90006," GA EAST CENTRAL ","climDiv"
90002," GA NORTH CENTRAL ","climDiv"
90003," GA NORTHEAST ","climDiv"
90001," GA NORTHWEST ","climDiv"
90008," GA SOUTH CENTRAL ","climDiv"
90009," GA SOUTHEAST ","climDiv"
90007," GA SOUTHWEST ","climDiv"
90004," GA WEST CENTRAL ","climDiv"
130005," IA CENTRAL ","climDiv"
130006," IA EAST CENTRAL ","climDiv"
130002," IA NORTH CENTRAL ","climDiv"
130003," IA NORTHEAST ","climDiv"
130001," IA NORTHWEST ","climDiv"
130008," IA SOUTH CENTRAL ","climDiv"
130009," IA SOUTHEAST ","climDiv"
130007," IA SOUTHWEST ","climDiv"
130004," IA WEST CENTRAL ","climDiv"
100004," ID CENTRAL MOUNTAINS ","climDiv"
100007," ID CENTRAL PLAINS ","climDiv"
100010," ID EASTERN HIGHLANDS ","climDiv"
100003," ID NORTH CENTRAL CANYONS ","climDiv"
100002," ID NORTH CENTRAL PRAIRIES ","climDiv"
100008," ID NORTHEASTERN VALLEYS ","climDiv"
100001," ID PANHANDLE ","climDiv"
100006," ID SOUTHWESTERN HIGHLANDS ","climDiv"
100005," ID SOUTHWESTERN VALLEYS ","climDiv"
100009," ID UPPER SNAKE RIVER PLAINS ","climDiv"
110004," IL CENTRAL ","climDiv"
110005," IL EAST ","climDiv"
110007," IL EAST SOUTHEAST ","climDiv"
110002," IL NORTHEAST ","climDiv"
110001," IL NORTHWEST ","climDiv"
110009," IL SOUTHEAST ","climDiv"
110008," IL SOUTHWEST ","climDiv"
110003," IL WEST ","climDiv"
110006," IL WEST SOUTHWEST ","climDiv"
120005," IN CENTRAL ","climDiv"
120006," IN EAST CENTRAL ","climDiv"
120002," IN NORTH CENTRAL ","climDiv"
120003," IN NORTHEAST ","climDiv"
120001," IN NORTHWEST ","climDiv"
120008," IN SOUTH CENTRAL ","climDiv"
120009," IN SOUTHEAST ","climDiv"
120007," IN SOUTHWEST ","climDiv"
120004," IN WEST CENTRAL ","climDiv"
140005," KS CENTRAL ","climDiv"
140006," KS EAST CENTRAL ","climDiv"
140002," KS NORTH CENTRAL ","climDiv"
140003," KS NORTHEAST ","climDiv"
140001," KS NORTHWEST ","climDiv"
140008," KS SOUTH CENTRAL ","climDiv"
140009," KS SOUTHEAST ","climDiv"
140007," KS SOUTHWEST ","climDiv"
140004," KS WEST CENTRAL ","climDiv"
150003," KY BLUE GRASS ","climDiv"
150002," KY CENTRAL ","climDiv"
150004," KY EASTERN ","climDiv"
150001," KY WESTERN ","climDiv"
160005," LA CENTRAL ","climDiv"
160006," LA EAST CENTRAL ","climDiv"
160002," LA NORTH CENTRAL ","climDiv"
160003," LA NORTHEAST ","climDiv"
160001," LA NORTHWEST ","climDiv"
160008," LA SOUTH CENTRAL ","climDiv"
160009," LA SOUTHEAST ","climDiv"
160007," LA SOUTHWEST ","climDiv"
160004," LA WEST CENTRAL ","climDiv"
190002," MA CENTRAL ","climDiv"
190003," MA COASTAL ","climDiv"
190001," MA WESTERN ","climDiv"
180008," MD ALLEGHENY PLATEAU ","climDiv"
180007," MD APPALACHIAN MOUNTAIN ","climDiv"
180002," MD CENTRAL EASTERN SHORE ","climDiv"
180003," MD LOWER SOUTHERN ","climDiv"
180005," MD NORTHEASTERN SHORE ","climDiv"
180006," MD NORTHERN CENTRAL ","climDiv"
180001," MD SOUTHEASTERN SHORE ","climDiv"
180004," MD UPPER SOUTHERN ","climDiv"
170003," ME COASTAL ","climDiv"
170001," ME NORTHERN ","climDiv"
170002," ME SOUTHERN INTERIOR ","climDiv"
200006," MI CENTRAL LOWER ","climDiv"
200007," MI EAST CENTRAL LOWER ","climDiv"
200002," MI EAST UPPER ","climDiv"
200004," MI NORTHEAST LOWER ","climDiv"
200003," MI NORTHWEST LOWER ","climDiv"
200009," MI SOUTH CENTRAL LOWER ","climDiv"
200010," MI SOUTHEAST LOWER ","climDiv"
200008," MI SOUTHWEST LOWER ","climDiv"
200005," MI WEST CENTRAL LOWER ","climDiv"
200001," MI WEST UPPER ","climDiv"
210005," MN CENTRAL ","climDiv"
210006," MN EAST CENTRAL ","climDiv"
210002," MN NORTH CENTRAL ","climDiv"
210003," MN NORTHEAST ","climDiv"
210001," MN NORTHWEST ","climDiv"
210008," MN SOUTH CENTRAL ","climDiv"
210009," MN SOUTHEAST ","climDiv"
210007," MN SOUTHWEST ","climDiv"
210004," MN WEST CENTRAL ","climDiv"
230006," MO BOOTHEEL ","climDiv"
230005," MO EAST OZARKS ","climDiv"
230002," MO NORTHEAST PRAIRIE ","climDiv"
230001," MO NORTHWEST PRAIRIE ","climDiv"
230003," MO WEST CENTRAL PLAINS ","climDiv"
230004," MO WEST OZARKS ","climDiv"
220005," MS CENTRAL ","climDiv"
220010," MS COASTAL ","climDiv"
220006," MS EAST CENTRAL ","climDiv"
220004," MS LOWER DELTA ","climDiv"
220002," MS NORTH CENTRAL ","climDiv"
220003," MS NORTHEAST ","climDiv"
220008," MS SOUTH CENTRAL ","climDiv"
220009," MS SOUTHEAST ","climDiv"
220007," MS SOUTHWEST ","climDiv"
220001," MS UPPER DELTA ","climDiv"
240004," MT CENTRAL ","climDiv"
240003," MT NORTH CENTRAL ","climDiv"
240006," MT NORTHEASTERN ","climDiv"
240005," MT SOUTH CENTRAL ","climDiv"
240007," MT SOUTHEASTERN ","climDiv"
240002," MT SOUTHWESTERN ","climDiv"
240001," MT WESTERN ","climDiv"
310007," NC CENTRAL COASTAL PLAIN ","climDiv"
310004," NC CENTRAL PIEDMONT ","climDiv"
310008," NC NORTHERN COASTAL PLAIN ","climDiv"
310002," NC NORTHERN MOUNTAINS ","climDiv"
310003," NC NORTHERN PIEDMONT ","climDiv"
310006," NC SOUTHERN COASTAL PLAIN ","climDiv"
310001," NC SOUTHERN MOUNTAINS ","climDiv"
310005," NC SOUTHERN PIEDMONT ","climDiv"
320005," ND CENTRAL ","climDiv"
320006," ND EAST CENTRAL ","climDiv"
320002," ND NORTH CENTRAL ","climDiv"
320003," ND NORTHEAST ","climDiv"
320001," ND NORTHWEST ","climDiv"
320008," ND SOUTH CENTRAL ","climDiv"
320009," ND SOUTHEAST ","climDiv"
320007," ND SOUTHWEST ","climDiv"
320004," ND WEST CENTRAL ","climDiv"
250005," NE CENTRAL ","climDiv"
250006," NE EAST CENTRAL ","climDiv"
250002," NE NORTH CENTRAL ","climDiv"
250003," NE NORTHEAST ","climDiv"
250001," NE PANHANDLE ","climDiv"
250008," NE SOUTH CENTRAL ","climDiv"
250009," NE SOUTHEAST ","climDiv"
250007," NE SOUTHWEST ","climDiv"
270001," NH NORTHERN ","climDiv"
270002," NH SOUTHERN ","climDiv"
280003," NJ COASTAL ","climDiv"
280001," NJ NORTHERN ","climDiv"
280002," NJ SOUTHERN ","climDiv"
290006," NM CENTRAL HIGHLANDS ","climDiv"
290005," NM CENTRAL VALLEY ","climDiv"
290003," NM NORTHEASTERN PLAINS ","climDiv"
290002," NM NORTHERN MOUNTAINS ","climDiv"
290001," NM NORTHWESTERN PLATEAU ","climDiv"
290007," NM SOUTHEASTERN PLAINS ","climDiv"
290008," NM SOUTHERN DESERT ","climDiv"
290004," NM SOUTHWESTERN MOUNTAINS ","climDiv"
260004," NV EXTREME SOUTHERN ","climDiv"
260002," NV NORTHEASTERN ","climDiv"
260001," NV NORTHWESTERN ","climDiv"
260003," NV SOUTH CENTRAL ","climDiv"
300010," NY CENTRAL LAKES ","climDiv"
300007," NY CHAMPLAIN VALLEY ","climDiv"
300004," NY COASTAL ","climDiv"
300002," NY EASTERN PLATEAU ","climDiv"
300009," NY GREAT LAKES ","climDiv"
300005," NY HUDSON VALLEY ","climDiv"
300006," NY MOHAWK VALLEY ","climDiv"
300003," NY NORTHERN PLATEAU ","climDiv"
300008," NY ST LAWRENCE VALLEY ","climDiv"
300001," NY WESTERN PLATEAU ","climDiv"
330005," OH CENTRAL ","climDiv"
330006," OH CENTRAL HILLS ","climDiv"
330002," OH NORTH CENTRAL ","climDiv"
330003," OH NORTHEAST ","climDiv"
330007," OH NORTHEAST HILLS ","climDiv"
330001," OH NORTHWEST ","climDiv"
330009," OH SOUTH CENTRAL ","climDiv"
330010," OH SOUTHEAST ","climDiv"
330008," OH SOUTHWEST ","climDiv"
330004," OH WEST CENTRAL ","climDiv"
340005," OK CENTRAL ","climDiv"
340006," OK EAST CENTRAL ","climDiv"
340002," OK NORTH CENTRAL ","climDiv"
340003," OK NORTHEAST ","climDiv"
340001," OK PANHANDLE ","climDiv"
340008," OK SOUTH CENTRAL ","climDiv"
340009," OK SOUTHEAST ","climDiv"
340007," OK SOUTHWEST ","climDiv"
340004," OK WEST CENTRAL ","climDiv"
350001," OR COASTAL AREA ","climDiv"
350005," OR HIGH PLATEAU ","climDiv"
350006," OR NORTH CENTRAL ","climDiv"
350008," OR NORTHEAST ","climDiv"
350004," OR NORTHERN CASCADES ","climDiv"
350007," OR SOUTH CENTRAL ","climDiv"
350009," OR SOUTHEAST ","climDiv"
350003," OR SOUTHWESTERN VALLEYS ","climDiv"
350002," OR WILLAMETTE VALLEY ","climDiv"
360007," PA CENTRAL MOUNTAINS ","climDiv"
360002," PA EAST CENTRAL MOUNTAINS ","climDiv"
360004," PA LOWER SUSQUEHANNA ","climDiv"
360005," PA MIDDLE SUSQUEHANNA ","climDiv"
360010," PA NORTHWEST PLATEAU ","climDiv"
360001," PA POCONO MOUNTAINS ","climDiv"
360008," PA SOUTH CENTRAL MOUNTAINS ","climDiv"
360003," PA SOUTHEASTERN PIEDMONT ","climDiv"
360009," PA SOUTHWEST PLATEAU ","climDiv"
360006," PA UPPER SUSQUEHANNA ","climDiv"
370001," RI ALL ","climDiv"
380006," SC CENTRAL ","climDiv"
380001," SC MOUNTAIN ","climDiv"
380003," SC NORTH CENTRAL ","climDiv"
380004," SC NORTHEAST ","climDiv"
380002," SC NORTHWEST ","climDiv"
380007," SC SOUTHERN ","climDiv"
380005," SC WEST CENTRAL ","climDiv"
390004," SD BLACK HILLS ","climDiv"
390006," SD CENTRAL ","climDiv"
390007," SD EAST CENTRAL ","climDiv"
390002," SD NORTH CENTRAL ","climDiv"
390003," SD NORTHEAST ","climDiv"
390001," SD NORTHWEST ","climDiv"
390008," SD SOUTH CENTRAL ","climDiv"
390009," SD SOUTHEAST ","climDiv"
390005," SD SOUTHWEST ","climDiv"
400002," TN CUMBERLAND PLATEAU ","climDiv"
400001," TN EASTERN ","climDiv"
400003," TN MIDDLE ","climDiv"
400004," TN WESTERN ","climDiv"
410004," TX EAST TEXAS ","climDiv"
